Fecha,Unidades,Dia,Mes,Año,Festivo,Dia_Semana,Semana_Año,Quincena,dias_laborales,Unidades predecidas
2015-12-28,1288,28,12,2015,0,0,53,2,1,1379.5728
2015-12-29,2194,29,12,2015,0,1,53,2,1,2326.5903
2015-12-30,2775,30,12,2015,0,2,53,2,1,2448.4563
2015-12-31,474,31,12,2015,0,3,53,2,1,833.88715
2016-01-01,0,1,1,2016,1,4,53,1,0,12.4839
2016-01-02,3,2,1,2016,0,5,53,1,1,107.40052
2016-01-03,0,3,1,2016,0,6,53,1,0,26.706736
2016-01-04,100,4,1,2016,0,0,1,1,1,238.42035
2016-01-05,258,5,1,2016,0,1,1,1,1,350.5043
2016-01-06,419,6,1,2016,0,2,1,1,1,851.08856
2016-01-07,452,7,1,2016,0,3,1,1,1,869.1114
2016-01-08,782,8,1,2016,0,4,1,1,1,934.71674
2016-01-09,197,9,1,2016,0,5,1,1,1,232.00658
2016-01-10,2,10,1,2016,0,6,1,1,0,26.706736
2016-01-11,0,11,1,2016,1,0,2,1,0,29.875446
2016-01-12,565,12,1,2016,0,1,2,1,1,747.768
2016-01-13,1022,13,1,2016,0,2,2,1,1,912.46594
2016-01-14,992,14,1,2016,0,3,2,1,1,934.71674
2016-01-15,974,15,1,2016,0,4,2,1,1,934.71674
2016-01-16,291,16,1,2016,0,5,2,2,1,268.1944
2016-01-17,0,17,1,2016,0,6,2,2,0,26.706736
2016-01-18,667,18,1,2016,0,0,3,2,1,681.0122
2016-01-19,905,19,1,2016,0,1,3,2,1,820.00226
2016-01-20,904,20,1,2016,0,2,3,2,1,912.46594
2016-01-21,996,21,1,2016,0,3,3,2,1,971.05096
2016-01-22,923,22,1,2016,0,4,3,2,1,971.05096
2016-01-23,293,23,1,2016,0,5,3,2,1,283.27988
2016-01-24,0,24,1,2016,0,6,3,2,0,26.706736
2016-01-25,613,25,1,2016,0,0,4,2,1,681.5071
2016-01-26,901,26,1,2016,0,1,4,2,1,901.295
2016-01-27,1005,27,1,2016,0,2,4,2,1,1109.4443
2016-01-28,1231,28,1,2016,0,3,4,2,1,1212.8535
2016-01-29,1488,29,1,2016,0,4,4,2,1,1491.9746
2016-01-30,846,30,1,2016,0,5,4,2,1,801.8588
2016-01-31,0,31,1,2016,0,6,4,2,0,29.470425
2016-02-01,451,1,2,2016,0,0,5,1,1,490.34915
2016-02-02,694,2,2,2016,0,1,5,1,1,648.1274
2016-02-03,747,3,2,2016,0,2,5,1,1,897.8343
2016-02-04,931,4,2,2016,0,3,5,1,1,922.9873
2016-02-05,918,5,2,2016,0,4,5,1,1,922.9873
2016-02-06,226,6,2,2016,0,5,5,1,1,238.41113
2016-02-07,16,7,2,2016,0,6,5,1,0,26.706736
2016-02-08,653,8,2,2016,0,0,6,1,1,723.24084
2016-02-09,747,9,2,2016,0,1,6,1,1,819.712
2016-02-10,895,10,2,2016,0,2,6,1,1,912.46594
2016-02-11,924,11,2,2016,0,3,6,1,1,934.71674
2016-02-12,1003,12,2,2016,0,4,6,1,1,934.71674
2016-02-13,305,13,2,2016,0,5,6,1,1,268.1944
2016-02-14,0,14,2,2016,0,6,6,1,0,26.706736
2016-02-15,783,15,2,2016,0,0,7,1,1,723.24084
2016-02-16,773,16,2,2016,0,1,7,2,1,819.712
2016-02-17,1014,17,2,2016,0,2,7,2,1,912.46594
2016-02-18,941,18,2,2016,0,3,7,2,1,934.71674
2016-02-19,971,19,2,2016,0,4,7,2,1,934.71674
2016-02-20,225,20,2,2016,0,5,7,2,1,268.1944
2016-02-21,1,21,2,2016,0,6,7,2,0,26.706736
2016-02-22,738,22,2,2016,0,0,8,2,1,722.2791
2016-02-23,947,23,2,2016,0,1,8,2,1,915.3645
2016-02-24,1094,24,2,2016,0,2,8,2,1,1004.3172
2016-02-25,1104,25,2,2016,0,3,8,2,1,1053.1372
2016-02-26,1390,26,2,2016,0,4,8,2,1,1174.7365
2016-02-27,344,27,2,2016,0,5,8,2,1,521.7133
2016-02-28,0,28,2,2016,0,6,8,2,0,26.706736
2016-02-29,1545,29,2,2016,0,0,9,2,1,1335.7212
2016-03-01,644,1,3,2016,0,1,9,1,1,648.1274
2016-03-02,841,2,3,2016,0,2,9,1,1,720.2674
2016-03-03,845,3,3,2016,0,3,9,1,1,922.9873
2016-03-04,956,4,3,2016,0,4,9,1,1,922.9873
2016-03-05,211,5,3,2016,0,5,9,1,1,220.5043
2016-03-06,1,6,3,2016,0,6,9,1,0,26.706736
2016-03-07,809,7,3,2016,0,0,10,1,1,741.77563
2016-03-08,902,8,3,2016,0,1,10,1,1,819.712
2016-03-09,905,9,3,2016,0,2,10,1,1,912.46594
2016-03-10,984,10,3,2016,0,3,10,1,1,934.71674
2016-03-11,952,11,3,2016,0,4,10,1,1,934.71674
2016-03-12,248,12,3,2016,0,5,10,1,1,275.6056
2016-03-13,0,13,3,2016,0,6,10,1,0,26.706736
2016-03-14,707,14,3,2016,0,0,11,1,1,723.24084
2016-03-15,965,15,3,2016,0,1,11,1,1,819.712
2016-03-16,1132,16,3,2016,0,2,11,2,1,912.46594
2016-03-17,1125,17,3,2016,0,3,11,2,1,934.71674
2016-03-18,1234,18,3,2016,0,4,11,2,1,934.71674
2016-03-19,364,19,3,2016,0,5,11,2,1,268.1944
2016-03-20,1,20,3,2016,0,6,11,2,0,26.706736
2016-03-21,0,21,3,2016,1,0,12,2,0,29.875446
2016-03-22,667,22,3,2016,0,1,12,2,1,915.3645
2016-03-23,703,23,3,2016,0,2,12,2,1,1004.3172
2016-03-24,0,24,3,2016,1,3,12,2,0,58.059586
2016-03-25,0,25,3,2016,1,4,12,2,0,58.059586
2016-03-26,0,26,3,2016,0,5,12,2,1,191.2609
2016-03-27,0,27,3,2016,0,6,12,2,0,26.706736
2016-03-28,596,28,3,2016,0,0,13,2,1,782.8332
2016-03-29,928,29,3,2016,0,1,13,2,1,1259.3507
2016-03-30,1268,30,3,2016,0,2,13,2,1,1531.8076
2016-03-31,1861,31,3,2016,0,3,13,2,1,1639.364
2016-04-01,637,1,4,2016,0,4,13,1,1,718.3665
2016-04-02,152,2,4,2016,0,5,13,1,1,136.35442
2016-04-03,8,3,4,2016,0,6,13,1,0,26.706736
2016-04-04,512,4,4,2016,0,0,14,1,1,482.67255
2016-04-05,617,5,4,2016,0,1,14,1,1,645.8515
2016-04-06,896,6,4,2016,0,2,14,1,1,900.71094
2016-04-07,938,7,4,2016,0,3,14,1,1,930.28534
2016-04-08,888,8,4,2016,0,4,14,1,1,934.71674
2016-04-09,173,9,4,2016,0,5,14,1,1,215.32246
2016-04-10,0,10,4,2016,0,6,14,1,0,26.706736
2016-04-11,613,11,4,2016,0,0,15,1,1,720.575
2016-04-12,755,12,4,2016,0,1,15,1,1,819.712
2016-04-13,904,13,4,2016,0,2,15,1,1,912.46594
2016-04-14,899,14,4,2016,0,3,15,1,1,934.71674
2016-04-15,875,15,4,2016,0,4,15,1,1,934.71674
2016-04-16,199,16,4,2016,0,5,15,2,1,268.1184
2016-04-17,0,17,4,2016,0,6,15,2,0,26.706736
2016-04-18,674,18,4,2016,0,0,16,2,1,707.52246
2016-04-19,768,19,4,2016,0,1,16,2,1,819.712
2016-04-20,939,20,4,2016,0,2,16,2,1,912.46594
2016-04-21,1025,21,4,2016,0,3,16,2,1,971.05096
2016-04-22,898,22,4,2016,0,4,16,2,1,971.05096
2016-04-23,247,23,4,2016,0,5,16,2,1,264.84396
2016-04-24,0,24,4,2016,0,6,16,2,0,26.706736
2016-04-25,703,25,4,2016,0,0,17,2,1,723.1606
2016-04-26,1006,26,4,2016,0,1,17,2,1,980.4237
2016-04-27,1235,27,4,2016,0,2,17,2,1,1191.8801
2016-04-28,1252,28,4,2016,0,3,17,2,1,1407.4795
2016-04-29,1703,29,4,2016,0,4,17,2,1,1691.248
2016-04-30,899,30,4,2016,0,5,17,2,1,859.35126
2016-05-01,0,1,5,2016,1,6,17,1,0,26.706736
2016-05-02,374,2,5,2016,0,0,18,1,1,471.1968
2016-05-03,620,3,5,2016,0,1,18,1,1,637.2625
2016-05-04,840,4,5,2016,0,2,18,1,1,889.2453
2016-05-05,1001,5,5,2016,0,3,18,1,1,914.3983
2016-05-06,975,6,5,2016,0,4,18,1,1,921.69635
2016-05-07,255,7,5,2016,0,5,18,1,1,203.39622
2016-05-08,0,8,5,2016,0,6,18,1,0,26.706736
2016-05-09,0,9,5,2016,1,0,19,1,0,27.209618
2016-05-10,707,10,5,2016,0,1,19,1,1,811.123
2016-05-11,910,11,5,2016,0,2,19,1,1,903.87695
2016-05-12,987,12,5,2016,0,3,19,1,1,926.12775
2016-05-13,925,13,5,2016,0,4,19,1,1,926.12775
2016-05-14,220,14,5,2016,0,5,19,1,1,259.83334
2016-05-15,0,15,5,2016,0,6,19,1,0,26.706736
2016-05-16,687,16,5,2016,0,0,20,2,1,720.575
2016-05-17,796,17,5,2016,0,1,20,2,1,811.123
2016-05-18,905,18,5,2016,0,2,20,2,1,903.87695
2016-05-19,925,19,5,2016,0,3,20,2,1,926.12775
2016-05-20,918,20,5,2016,0,4,20,2,1,926.12775
2016-05-21,257,21,5,2016,0,5,20,2,1,259.83334
2016-05-22,0,22,5,2016,0,6,20,2,0,26.706736
2016-05-23,659,23,5,2016,0,0,21,2,1,719.6133
2016-05-24,941,24,5,2016,0,1,21,2,1,906.7755
2016-05-25,1107,25,5,2016,0,2,21,2,1,1022.2973
2016-05-26,1225,26,5,2016,0,3,21,2,1,1089.1276
2016-05-27,1375,27,5,2016,0,4,21,2,1,1337.5874
2016-05-28,358,28,5,2016,0,5,21,2,1,474.2051
2016-05-29,0,29,5,2016,0,6,21,2,0,29.470425
2016-05-30,0,30,5,2016,1,0,22,2,0,25.609972
2016-05-31,1613,31,5,2016,0,1,22,2,1,1729.5923
2016-06-01,439,1,6,2016,0,2,22,1,1,720.2674
2016-06-02,757,2,6,2016,0,3,22,1,1,718.3665
2016-06-03,904,3,6,2016,0,4,22,1,1,914.3983
2016-06-04,244,4,6,2016,0,5,22,1,1,217.57253
2016-06-05,13,5,6,2016,0,6,22,1,0,26.706736
2016-06-06,0,6,6,2016,1,0,23,1,0,29.747513
2016-06-07,648,7,6,2016,0,1,23,1,1,806.6916
2016-06-08,836,8,6,2016,0,2,23,1,1,903.87695
2016-06-09,863,9,6,2016,0,3,23,1,1,926.12775
2016-06-10,1073,10,6,2016,0,4,23,1,1,926.12775
2016-06-11,207,11,6,2016,0,5,23,1,1,255.2304
2016-06-12,0,12,6,2016,0,6,23,1,0,26.706736
2016-06-13,726,13,6,2016,0,0,24,1,1,720.575
2016-06-14,848,14,6,2016,0,1,24,1,1,811.123
2016-06-15,926,15,6,2016,0,2,24,1,1,903.87695
2016-06-16,884,16,6,2016,0,3,24,2,1,926.12775
2016-06-17,890,17,6,2016,0,4,24,2,1,926.12775
2016-06-18,195,18,6,2016,0,5,24,2,1,244.00954
2016-06-19,0,19,6,2016,0,6,24,2,0,26.706736
2016-06-20,653,20,6,2016,0,0,25,2,1,707.52246
2016-06-21,831,21,6,2016,0,1,25,2,1,847.4572
2016-06-22,966,22,6,2016,0,2,25,2,1,940.2112
2016-06-23,942,23,6,2016,0,3,25,2,1,1017.979
2016-06-24,970,24,6,2016,0,4,25,2,1,1017.979
2016-06-25,269,25,6,2016,0,5,25,2,1,259.3489
2016-06-26,0,26,6,2016,0,6,25,2,0,26.706736
2016-06-27,906,27,6,2016,0,0,26,2,1,808.02094
2016-06-28,1046,28,6,2016,0,1,26,2,1,1250.8424
2016-06-29,1464,29,6,2016,0,2,26,2,1,1451.2427
2016-06-30,2242,30,6,2016,0,3,26,2,1,1773.8486
2016-07-01,496,1,7,2016,0,4,26,1,1,718.3665
2016-07-02,81,2,7,2016,0,5,26,1,1,173.76706
2016-07-03,0,3,7,2016,0,6,26,1,0,26.706736
2016-07-04,0,4,7,2016,1,0,27,1,0,29.747513
2016-07-05,517,5,7,2016,0,1,27,1,1,637.2625
2016-07-06,762,6,7,2016,0,2,27,1,1,892.12195
2016-07-07,678,7,7,2016,0,3,27,1,1,921.69635
2016-07-08,939,8,7,2016,0,4,27,1,1,926.12775
2016-07-09,219,9,7,2016,0,5,27,1,1,249.77205
2016-07-10,0,10,7,2016,0,6,27,1,0,26.706736
2016-07-11,643,11,7,2016,0,0,28,1,1,720.575
2016-07-12,796,12,7,2016,0,1,28,1,1,811.123
2016-07-13,760,13,7,2016,0,2,28,1,1,903.87695
2016-07-14,724,14,7,2016,0,3,28,1,1,926.12775
2016-07-15,867,15,7,2016,0,4,28,1,1,926.12775
2016-07-16,222,16,7,2016,0,5,28,2,1,244.00954
2016-07-17,0,17,7,2016,0,6,28,2,0,26.706736
2016-07-18,584,18,7,2016,0,0,29,2,1,707.52246
2016-07-19,777,19,7,2016,0,1,29,2,1,811.123
2016-07-20,0,20,7,2016,1,2,29,2,0,49.470592
2016-07-21,816,21,7,2016,0,3,29,2,1,962.462
2016-07-22,893,22,7,2016,0,4,29,2,1,962.462
2016-07-23,226,23,7,2016,0,5,29,2,1,244.00954
2016-07-24,0,24,7,2016,0,6,29,2,0,26.706736
2016-07-25,697,25,7,2016,0,0,30,2,1,723.1606
2016-07-26,971,26,7,2016,0,1,30,2,1,980.4237
2016-07-27,1106,27,7,2016,0,2,30,2,1,1191.8801
2016-07-28,1312,28,7,2016,0,3,30,2,1,1407.4795
2016-07-29,1606,29,7,2016,0,4,30,2,1,1691.248
2016-07-30,959,30,7,2016,0,5,30,2,1,874.14197
2016-07-31,1,31,7,2016,0,6,30,2,0,29.470425
2016-08-01,404,1,8,2016,0,0,31,1,1,471.1968
2016-08-02,746,2,8,2016,0,1,31,1,1,642.95636
2016-08-03,838,3,8,2016,0,2,31,1,1,894.93915
2016-08-04,986,4,8,2016,0,3,31,1,1,920.09216
2016-08-05,898,5,8,2016,0,4,31,1,1,920.09216
2016-08-06,175,6,8,2016,0,5,31,1,1,232.83292
2016-08-07,0,7,8,2016,1,6,31,1,0,26.706736
2016-08-08,798,8,8,2016,0,0,32,1,1,729.94165
2016-08-09,954,9,8,2016,0,1,32,1,1,816.81683
2016-08-10,844,10,8,2016,0,2,32,1,1,909.5708
2016-08-11,1133,11,8,2016,0,3,32,1,1,931.8216
2016-08-12,968,12,8,2016,0,4,32,1,1,931.8216
2016-08-13,228,13,8,2016,0,5,32,1,1,255.72986
2016-08-14,0,14,8,2016,0,6,32,1,0,26.706736
2016-08-15,0,15,8,2016,1,0,33,1,0,27.209618
2016-08-16,692,16,8,2016,0,1,33,2,1,816.81683
2016-08-17,881,17,8,2016,0,2,33,2,1,909.5708
2016-08-18,972,18,8,2016,0,3,33,2,1,931.8216
2016-08-19,1017,19,8,2016,0,4,33,2,1,931.8216
2016-08-20,268,20,8,2016,0,5,33,2,1,244.509
2016-08-21,0,21,8,2016,0,6,33,2,0,26.706736
2016-08-22,728,22,8,2016,0,0,34,2,1,742.0325
2016-08-23,992,23,8,2016,0,1,34,2,1,912.46936
2016-08-24,1044,24,8,2016,0,2,34,2,1,1001.42206
2016-08-25,1106,25,8,2016,0,3,34,2,1,1050.242
2016-08-26,1111,26,8,2016,0,4,34,2,1,1174.7365
2016-08-27,356,27,8,2016,0,5,34,2,1,428.07486
2016-08-28,0,28,8,2016,0,6,34,2,0,26.706736
2016-08-29,973,29,8,2016,0,0,35,2,1,1367.3691
2016-08-30,1500,30,8,2016,0,1,35,2,1,1570.9022
2016-08-31,1941,31,8,2016,0,2,35,2,1,1759.8696
2016-09-01,677,1,9,2016,0,3,35,1,1,746.85205
2016-09-02,770,2,9,2016,0,4,35,1,1,746.85205
2016-09-03,180,3,9,2016,0,5,35,1,1,192.14221
2016-09-04,0,4,9,2016,0,6,35,1,0,26.706736
2016-09-05,611,5,9,2016,0,0,36,1,1,601.3531
2016-09-06,862,6,9,2016,0,1,36,1,1,742.22864
2016-09-07,999,7,9,2016,0,2,36,1,1,905.1394
2016-09-08,951,8,9,2016,0,3,36,1,1,931.8216
2016-09-09,974,9,9,2016,0,4,36,1,1,931.8216
2016-09-10,239,10,9,2016,0,5,36,1,1,244.44821
2016-09-11,0,11,9,2016,0,6,36,1,0,26.706736
2016-09-12,557,12,9,2016,0,0,37,1,1,729.94165
2016-09-13,932,13,9,2016,0,1,37,1,1,816.81683
2016-09-14,914,14,9,2016,0,2,37,1,1,909.5708
2016-09-15,891,15,9,2016,0,3,37,1,1,931.8216
2016-09-16,808,16,9,2016,0,4,37,2,1,931.8216
2016-09-17,195,17,9,2016,0,5,37,2,1,244.44821
2016-09-18,0,18,9,2016,0,6,37,2,0,26.706736
2016-09-19,695,19,9,2016,0,0,38,2,1,729.94165
2016-09-20,864,20,9,2016,0,1,38,2,1,816.81683
2016-09-21,934,21,9,2016,0,2,38,2,1,945.905
2016-09-22,885,22,9,2016,0,3,38,2,1,968.1558
2016-09-23,1031,23,9,2016,0,4,38,2,1,1023.67285
2016-09-24,130,24,9,2016,0,5,38,2,1,224.60693
2016-09-25,0,25,9,2016,0,6,38,2,0,26.706736
2016-09-26,685,26,9,2016,0,0,39,2,1,777.4239
2016-09-27,1050,27,9,2016,0,1,39,2,1,1036.6155
2016-09-28,1193,28,9,2016,0,2,39,2,1,1297.6567
2016-09-29,1457,29,9,2016,0,3,39,2,1,1523.6641
2016-09-30,2013,30,9,2016,0,4,39,2,1,1886.0089
2016-10-01,130,1,10,2016,0,5,39,1,1,185.52783
2016-10-02,0,2,10,2016,0,6,39,1,0,26.706736
2016-10-03,423,3,10,2016,0,0,40,1,1,510.16537
2016-10-04,667,4,10,2016,0,1,40,1,1,621.387
2016-10-05,846,5,10,2016,0,2,40,1,1,873.3698
2016-10-06,823,6,10,2016,0,3,40,1,1,905.82086
2016-10-07,865,7,10,2016,0,4,40,1,1,905.82086
2016-10-08,195,8,10,2016,0,5,40,1,1,238.2199
2016-10-09,0,9,10,2016,0,6,40,1,0,26.706736
2016-10-10,653,10,10,2016,0,0,41,1,1,729.94165
2016-10-11,832,11,10,2016,0,1,41,1,1,795.2475
2016-10-12,839,12,10,2016,0,2,41,1,1,888.00146
2016-10-13,860,13,10,2016,0,3,41,1,1,910.25226
2016-10-14,931,14,10,2016,0,4,41,1,1,910.25226
2016-10-15,213,15,10,2016,0,5,41,1,1,244.44821
2016-10-16,0,16,10,2016,0,6,41,2,0,26.706736
2016-10-17,0,17,10,2016,1,0,42,2,0,27.209618
2016-10-18,641,18,10,2016,0,1,42,2,1,795.2475
2016-10-19,781,19,10,2016,0,2,42,2,1,888.00146
2016-10-20,909,20,10,2016,0,3,42,2,1,910.25226
2016-10-21,983,21,10,2016,0,4,42,2,1,946.5865
2016-10-22,203,22,10,2016,0,5,42,2,1,244.44821
2016-10-23,0,23,10,2016,0,6,42,2,0,26.706736
2016-10-24,704,24,10,2016,0,0,43,2,1,726.8737
2016-10-25,916,25,10,2016,0,1,43,2,1,939.0383
2016-10-26,1037,26,10,2016,0,2,43,2,1,1082.2513
2016-10-27,1092,27,10,2016,0,3,43,2,1,1198.7565
2016-10-28,1304,28,10,2016,0,4,43,2,1,1388.9137
2016-10-29,540,29,10,2016,0,5,43,2,1,563.93445
2016-10-30,3,30,10,2016,0,6,43,2,0,41.765324
2016-10-31,1899,31,10,2016,0,0,44,2,1,1730.4718
2016-11-01,521,1,11,2016,0,1,44,1,1,621.387
2016-11-02,701,2,11,2016,0,2,44,1,1,727.1836
2016-11-03,815,3,11,2016,0,3,44,1,1,898.5228
2016-11-04,901,4,11,2016,0,4,44,1,1,898.5228
2016-11-05,243,5,11,2016,0,5,44,1,1,245.27989
2016-11-06,0,6,11,2016,0,6,44,1,0,26.706736
2016-11-07,0,7,11,2016,1,0,45,1,0,27.209618
2016-11-08,720,8,11,2016,0,1,45,1,1,795.2475
2016-11-09,835,9,11,2016,0,2,45,1,1,914.50964
2016-11-10,953,10,11,2016,0,3,45,1,1,936.76044
2016-11-11,967,11,11,2016,0,4,45,1,1,936.76044
2016-11-12,220,12,11,2016,0,5,45,1,1,255.48718
2016-11-13,19,13,11,2016,0,6,45,1,0,26.706736
2016-11-14,0,14,11,2016,1,0,46,1,0,27.209618
2016-11-15,679,15,11,2016,0,1,46,1,1,795.2475
2016-11-16,902,16,11,2016,0,2,46,2,1,914.50964
2016-11-17,1014,17,11,2016,0,3,46,2,1,936.76044
2016-11-18,1015,18,11,2016,0,4,46,2,1,936.76044
2016-11-19,265,19,11,2016,0,5,46,2,1,274.32266
2016-11-20,0,20,11,2016,0,6,46,2,0,26.706736
2016-11-21,761,21,11,2016,0,0,47,2,1,729.94165
2016-11-22,1048,22,11,2016,0,1,47,2,1,890.9
2016-11-23,1185,23,11,2016,0,2,47,2,1,1006.3609
2016-11-24,1141,24,11,2016,0,3,47,2,1,1028.6117
2016-11-25,1242,25,11,2016,0,4,47,2,1,1151.4391
2016-11-26,457,26,11,2016,0,5,47,2,1,322.70935
2016-11-27,0,27,11,2016,0,6,47,2,0,26.706736
2016-11-28,1052,28,11,2016,0,0,48,2,1,1118.4539
2016-11-29,1740,29,11,2016,0,1,48,2,1,2069.5386
2016-11-30,3109,30,11,2016,0,2,48,2,1,2452.2168
2016-12-01,812,1,12,2016,0,3,48,1,1,820.60315
2016-12-02,986,2,12,2016,0,4,48,1,1,880.55334
2016-12-03,295,3,12,2016,0,5,48,1,1,317.4458
2016-12-04,2,4,12,2016,0,6,48,1,0,26.706736
2016-12-05,917,5,12,2016,0,0,49,1,1,830.53827
2016-12-06,1261,6,12,2016,0,1,49,1,1,870.076
2016-12-07,1361,7,12,2016,0,2,49,1,1,1285.553
2016-12-08,5,8,12,2016,1,3,49,1,0,55.164402
2016-12-09,1340,9,12,2016,0,4,49,1,1,1295.1921
2016-12-10,441,10,12,2016,0,5,49,1,1,391.38242
2016-12-11,0,11,12,2016,0,6,49,1,0,26.706736
2016-12-12,1107,12,12,2016,0,0,50,1,1,1088.0457
2016-12-13,1600,13,12,2016,0,1,50,1,1,1459.4738
2016-12-14,1653,14,12,2016,0,2,50,1,1,1527.3375
2016-12-15,1626,15,12,2016,0,3,50,1,1,1546.1411
2016-12-16,1599,16,12,2016,0,4,50,2,1,1532.5452
2016-12-17,378,17,12,2016,0,5,50,2,1,391.38242
2016-12-18,0,18,12,2016,0,6,50,2,0,26.706736
2016-12-19,1240,19,12,2016,0,0,51,2,1,1168.452
2016-12-20,1567,20,12,2016,0,1,51,2,1,1539.8801
2016-12-21,1588,21,12,2016,0,2,51,2,1,1607.7439
2016-12-22,1644,22,12,2016,0,3,51,2,1,1555.7062
2016-12-23,1667,23,12,2016,0,4,51,2,1,1555.7062
2016-12-24,334,24,12,2016,0,5,51,2,1,381.90854
2016-12-25,0,25,12,2016,1,6,51,2,0,26.706736
2016-12-26,1234,26,12,2016,0,0,52,2,1,971.17554
2016-12-27,1922,27,12,2016,0,1,52,2,1,1941.7222
2016-12-28,2409,28,12,2016,0,2,52,2,1,2464.5813
2016-12-29,3603,29,12,2016,0,3,52,2,1,2578.1248
2016-12-30,965,30,12,2016,0,4,52,2,1,1709.5974
2016-12-31,46,31,12,2016,0,5,52,2,1,214.02882
